session_id,customer_id,session_date,day_of_week,hour,season,customer_age,gender,income_level,city_tier,device,acquisition_channel,customer_segment,previous_orders,days_since_last_order,session_duration_min,pages_viewed,products_viewed,searches,add_to_cart,cart_items,wishlist_added,discount_exposed,discount_pct,free_shipping,campaign_exposed,campaign_type,offer_type,offer_value,estimated_delivery_days,delivery_delay_days,customer_rating_history,payment_method,category,price_band,items_purchased,purchase,order_value,returned,return_days,customer_satisfaction,profit_margin_pct,repeat_customer,high_intent_session,engagement_score,discount_dependency,cart_conversion,customer_total_spend,customer_avg_order_value,customer_return_rate,customer_value_segment,time_since_previous_purchase_days,next_purchase_days
SESS1058225,CUST110834,2025-12-04,Thursday,22,Winter Sale,18,Female,Low,Tier 3,Mobile,Affiliate,Regular,4,34.0,4.06,2,0,1,False,0,True,False,0.0,False,False,None,None,0.0,8,1,4.0,Net Banking,Books & Stationery,Budget,1,True,231.84,False,0,3.8,25.73,True,False,4.7,0.0,,345.9,172.95,0.0,Low Value,34.0,4.1
SESS1058226,CUST100909,2025-04-10,Thursday,15,Spring,22,Female,Upper-Middle,Tier 1,Mobile,Email,Occasional,1,2.0,2.15,2,1,0,False,0,False,False,0.0,False,False,None,None,0.0,4,0,3.8,Wallet,Fashion,Budget,0,False,0.0,False,0,,,True,False,3.3,0.0,,0.0,0.0,0.0,No Purchase Yet,2.0,75.5
SESS1058227,CUST124315,2025-08-31,Sunday,9,Monsoon,24,Male,Upper-Middle,Tier 3,Mobile,Paid Search,Occasional,1,251.0,3.09,3,1,0,False,0,True,False,0.0,False,False,None,None,0.0,3,0,3.5,UPI,Toys & Baby,Value,1,True,261.18,False,0,4.6,22.42,True,False,4.8,0.0,,1527.73,763.86,0.0,Mid Value,251.0,138.8
SESS1058228,CUST115635,2024-07-26,Friday,18,Monsoon,18,Female,Low,Tier 3,Mobile,Organic Search,Occasional,2,23.0,6.97,3,1,0,False,0,False,False,0.0,False,True,Flash Sale,Cashback,193.0,4,0,4.2,Debit Card,Home & Kitchen,Budget,0,False,0.0,False,0,,,True,False,7.3,0.0,,487.42,487.42,0.0,Mid Value,23.0,15.9
SESS1058229,CUST100865,2024-12-21,Saturday,20,Winter Sale,41,Male,Low,Tier 2,Tablet,Direct,Occasional,1,3.0,1.82,3,0,1,False,0,False,False,0.0,True,False,None,None,0.0,3,0,4.3,Wallet,Sports & Fitness,Budget,0,False,0.0,False,0,,,True,False,4.2,0.0,,0.0,0.0,0.0,No Purchase Yet,3.0,24.9
SESS1058230,CUST110632,2025-11-09,Sunday,21,Festive Season,30,Male,Upper-Middle,Tier 3,Tablet,Organic Search,Occasional,1,237.0,10.15,5,3,4,False,0,False,True,15.0,True,False,None,None,0.0,4,2,4.2,Debit Card,Fashion,Budget,0,False,0.0,False,0,,,True,False,19.8,0.607,,0.0,0.0,0.0,No Purchase Yet,237.0,26.2
SESS1058231,CUST120828,2025-03-08,Saturday,19,Spring,25,Female,Lower-Middle,Tier 3,Tablet,Organic Search,Occasional,2,23.0,5.34,5,5,2,True,2,True,False,0.0,True,True,Clearance,Buy One Get One,246.0,3,5,3.1,UPI,Books & Stationery,Budget,1,True,297.86,False,0,3.4,15.85,True,True,26.3,0.0,1.0,575.19,287.6,0.0,Mid Value,23.0,14.6
SESS1058232,CUST111393,2024-04-05,Friday,16,Spring,24,Male,Low,Tier 3,Tablet,Direct,Occasional,1,447.0,4.79,3,0,1,False,0,False,True,37.0,False,True,New Launch,Free Gift,127.0,4,0,4.3,UPI,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,6.1,0.764,,0.0,0.0,0.0,No Purchase Yet,447.0,14.2
SESS1058233,CUST105689,2024-07-27,Saturday,20,Monsoon,24,Male,Upper-Middle,Tier 3,Mobile,Affiliate,Occasional,2,182.0,3.64,6,4,2,False,0,False,True,20.0,True,True,Clearance,Buy One Get One,143.0,6,0,5.0,Credit Card,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,14.8,0.643,,1190.72,1190.72,0.0,Mid Value,182.0,57.9
SESS1058234,CUST103793,2025-01-23,Thursday,20,Winter Sale,40,Female,High,Tier 1,Mobile,Direct,Regular,4,56.0,3.98,5,2,2,False,0,False,True,33.0,False,True,Flash Sale,Free Gift,326.0,3,5,3.8,Cash on Delivery,Grocery,Budget,1,True,605.53,False,0,4.6,19.62,True,False,11.5,0.736,,4258.85,1064.71,0.0,Mid Value,56.0,1.8
SESS1058235,CUST101171,2025-03-21,Friday,21,Spring,18,Male,High,Tier 2,Mobile,Paid Search,Regular,4,51.0,1.94,5,2,4,False,0,False,False,0.0,False,False,None,None,0.0,2,0,3.7,Cash on Delivery,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,13.2,0.0,,5785.24,2892.62,0.0,Mid Value,51.0,29.5
SESS1058236,CUST111786,2025-10-04,Saturday,20,Festive Season,18,Male,Lower-Middle,Tier 1,Mobile,Paid Search,Occasional,2,3.0,6.66,5,2,1,True,2,False,True,13.0,True,True,Clearance,Buy One Get One,308.0,7,0,4.9,UPI,Sports & Fitness,Budget,2,True,1324.44,False,0,3.7,12.98,True,False,21.7,0.593,1.0,1324.44,1324.44,0.0,Mid Value,3.0,41.2
SESS1058237,CUST124408,2024-07-17,Wednesday,22,Monsoon,53,Female,High,Tier 1,Mobile,Email,Occasional,1,117.0,7.22,3,2,2,False,0,False,False,0.0,True,False,None,None,0.0,3,0,4.0,UPI,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,11.8,0.0,,24049.39,6012.35,0.25,High Value,117.0,10.2
SESS1058238,CUST112663,2025-09-16,Tuesday,19,Festive Lead-in,48,Male,Lower-Middle,Tier 3,Mobile,Paid Search,Occasional,1,187.0,5.14,3,1,2,False,0,True,False,0.0,True,False,None,None,0.0,5,0,4.1,UPI,Electronics,Value,0,False,0.0,False,0,,,True,False,9.1,0.0,,3653.55,3653.55,0.0,Mid Value,187.0,1.4
SESS1058239,CUST116117,2024-02-10,Saturday,19,Winter Sale,28,Female,High,Tier 2,Desktop,Direct,Regular,4,18.0,3.68,7,4,1,True,1,True,False,0.0,False,False,None,None,0.0,3,0,4.4,Debit Card,Toys & Baby,Value,4,True,7044.49,False,0,5.0,14.69,True,False,24.3,0.0,1.0,7044.49,7044.49,0.0,High Value,18.0,25.3
SESS1058240,CUST111493,2025-10-28,Tuesday,18,Festive Season,27,Female,Lower-Middle,Tier 3,Mobile,Paid Search,Regular,4,164.0,2.51,6,2,2,True,4,False,True,31.0,False,True,Flash Sale,Cashback,338.0,7,3,4.7,Credit Card,Electronics,Premium,0,False,0.0,False,0,,,True,False,21.5,0.721,0.0,0.0,0.0,0.0,No Purchase Yet,164.0,33.9
SESS1058241,CUST104573,2024-10-12,Saturday,13,Festive Season,37,Male,Upper-Middle,Tier 2,Mobile,Direct,Occasional,2,197.0,4.05,4,2,1,False,0,False,True,21.0,True,False,None,None,0.0,6,0,4.2,Debit Card,Fashion,Budget,0,False,0.0,False,0,,,True,False,9.2,0.65,,0.0,0.0,0.0,No Purchase Yet,197.0,71.3
SESS1058242,CUST101090,2024-05-08,Wednesday,22,Summer,27,Male,Lower-Middle,Tier 2,Tablet,Paid Search,Occasional,1,44.0,3.81,6,0,2,False,0,False,False,0.0,False,False,None,None,0.0,4,3,3.0,Wallet,Toys & Baby,Budget,0,False,0.0,False,0,,,True,False,9.7,0.0,,0.0,0.0,0.0,No Purchase Yet,44.0,22.8
SESS1058243,CUST118630,2024-06-21,Friday,12,Summer,27,Female,Lower-Middle,Tier 2,Mobile,Affiliate,Regular,3,1.0,3.83,7,3,1,False,0,False,True,29.0,False,True,Loyalty Reward,Percentage Off,162.0,3,0,4.1,UPI,Electronics,Premium,0,False,0.0,False,0,,,True,False,13.1,0.707,,0.0,0.0,0.0,No Purchase Yet,1.0,22.0
SESS1058244,CUST112725,2025-08-22,Friday,9,Monsoon,51,Female,Upper-Middle,Tier 2,Mobile,Email,Regular,5,10.0,2.85,2,0,1,False,0,False,False,0.0,False,True,Clearance,Cashback,142.0,5,3,3.8,Wallet,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,3.9,0.0,,0.0,0.0,0.0,No Purchase Yet,10.0,70.2
SESS1058245,CUST104065,2024-02-18,Sunday,20,Winter Sale,37,Female,Upper-Middle,Tier 1,Mobile,Organic Search,Occasional,1,407.0,5.35,2,1,2,False,0,False,False,0.0,True,False,None,None,0.0,4,2,4.8,Cash on Delivery,Footwear,Value,0,False,0.0,False,0,,,True,False,8.4,0.0,,4376.47,2188.23,0.0,Mid Value,407.0,14.0
SESS1058246,CUST101053,2024-09-02,Monday,10,Festive Lead-in,57,Female,Upper-Middle,Tier 2,Mobile,Paid Search,Regular,3,52.0,4.33,6,3,1,False,0,False,False,0.0,False,False,None,None,0.0,4,0,4.9,UPI,Home & Kitchen,Value,1,True,1309.59,False,0,4.3,29.51,True,False,12.5,0.0,,19086.27,3817.25,0.4,High Value,52.0,1.9
SESS1058247,CUST121622,2024-10-11,Friday,19,Festive Season,47,Male,Upper-Middle,Tier 1,Mobile,Direct,Occasional,2,183.0,4.31,6,4,2,False,0,False,False,0.0,False,True,Loyalty Reward,Buy One Get One,102.0,3,4,3.7,UPI,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,15.3,0.0,,2500.03,833.34,0.0,Mid Value,183.0,21.7
SESS1058248,CUST110316,2024-05-22,Wednesday,20,Summer,45,Female,Upper-Middle,Tier 2,Mobile,Direct,New,0,,7.08,1,1,0,False,0,False,True,28.0,False,True,New Launch,Free Gift,55.0,7,0,4.9,UPI,Sports & Fitness,Value,1,True,1312.03,False,0,4.1,17.78,False,False,5.6,0.7,,1312.03,1312.03,0.0,Mid Value,,306.9
SESS1058249,CUST110082,2024-07-14,Sunday,13,Monsoon,50,Female,Upper-Middle,Tier 1,Desktop,Social Media,New,0,,3.69,5,2,2,True,4,False,True,21.0,True,True,Loyalty Reward,Flat Amount Off,340.0,8,0,5.0,Cash on Delivery,Beauty & Personal Care,Budget,1,True,1032.25,False,0,4.5,12.32,False,False,21.3,0.65,1.0,2619.79,1309.9,0.0,Mid Value,,129.5
SESS1058250,CUST112415,2024-03-28,Thursday,18,Spring,18,Male,Upper-Middle,Tier 1,Mobile,Paid Search,Regular,3,106.0,3.69,5,3,0,False,0,False,False,0.0,False,True,Seasonal Sale,Percentage Off,123.0,5,0,3.3,Debit Card,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,9.7,0.0,,0.0,0.0,0.0,No Purchase Yet,106.0,56.5
SESS1058251,CUST113261,2025-08-13,Wednesday,19,Monsoon,27,Female,Upper-Middle,Tier 1,Mobile,Organic Search,Regular,6,78.0,3.84,7,3,1,False,0,True,True,18.0,True,True,Loyalty Reward,Free Gift,184.0,4,0,4.3,UPI,Grocery,Budget,0,False,0.0,False,0,,,True,False,13.1,0.629,,1484.73,1484.73,0.0,Mid Value,78.0,10.6
SESS1058252,CUST108968,2024-03-24,Sunday,16,Spring,36,Female,Lower-Middle,Tier 1,Mobile,Email,Occasional,2,58.0,5.67,7,5,3,True,2,False,True,8.0,False,True,Clearance,Flat Amount Off,97.0,5,0,4.4,UPI,Sports & Fitness,Value,2,True,1794.04,False,0,5.0,19.67,True,True,29.9,0.557,1.0,2298.42,1149.21,0.5,Mid Value,58.0,59.1
SESS1058253,CUST111630,2025-07-11,Friday,19,Monsoon,26,Male,Low,Tier 2,Desktop,Organic Search,New,0,,5.39,8,6,2,True,4,False,True,34.0,True,True,Flash Sale,Percentage Off,491.0,2,0,4.2,Debit Card,Grocery,Budget,2,True,351.0,False,0,3.5,15.94,False,True,30.4,0.743,1.0,12743.5,6371.75,0.0,High Value,,142.0
SESS1058254,CUST118050,2024-04-27,Saturday,12,Spring,35,Female,Upper-Middle,Tier 2,Mobile,Social Media,Regular,5,2.0,7.16,4,2,2,False,0,False,False,0.0,False,True,Seasonal Sale,Free Gift,275.0,4,0,4.2,Debit Card,Footwear,Value,0,False,0.0,False,0,,,True,False,12.7,0.0,,69041.0,6904.1,0.0,High Value,2.0,52.9
SESS1058255,CUST110044,2025-07-22,Tuesday,19,Monsoon,29,Female,High,Tier 1,Mobile,Social Media,Regular,5,13.0,4.72,4,3,4,True,1,False,True,49.0,True,True,Clearance,Buy One Get One,44.0,1,0,5.0,Net Banking,Toys & Baby,Premium,0,False,0.0,False,0,,,True,False,25.4,0.85,0.0,0.0,0.0,0.0,No Purchase Yet,13.0,2.7
SESS1058256,CUST106196,2025-02-01,Saturday,23,Winter Sale,41,Male,Upper-Middle,Tier 1,Mobile,Paid Search,Regular,3,196.0,6.11,4,4,2,False,0,False,False,0.0,False,False,None,None,0.0,4,0,3.5,UPI,Sports & Fitness,Value,0,False,0.0,False,0,,,True,False,14.6,0.0,,0.0,0.0,0.0,No Purchase Yet,196.0,2.0
SESS1058257,CUST119903,2025-09-18,Thursday,20,Festive Lead-in,32,Female,High,Tier 2,Mobile,Social Media,Regular,3,31.0,5.11,3,0,0,False,0,False,True,36.0,True,True,New Launch,Cashback,125.0,5,0,3.9,Wallet,Footwear,Premium,0,False,0.0,False,0,,,True,False,4.8,0.757,,22271.6,5567.9,0.0,High Value,31.0,15.4
SESS1058258,CUST104356,2025-02-22,Saturday,19,Winter Sale,41,Female,Lower-Middle,Tier 2,Desktop,Affiliate,Occasional,1,18.0,12.67,11,6,3,False,0,False,True,23.0,True,True,Seasonal Sale,Flat Amount Off,538.0,5,2,4.7,Debit Card,Fashion,Budget,0,False,0.0,False,0,,,True,False,29.3,0.664,,0.0,0.0,0.0,No Purchase Yet,18.0,79.1
SESS1058259,CUST113542,2025-12-11,Thursday,14,Winter Sale,18,Female,Upper-Middle,Tier 3,Desktop,Email,Loyal,11,42.0,4.59,3,0,1,False,0,False,False,0.0,False,False,None,None,0.0,4,0,5.0,UPI,Footwear,Budget,0,False,0.0,False,0,,,True,False,6.0,0.0,,8044.11,1005.51,0.25,High Value,42.0,10.3
SESS1058260,CUST104418,2024-12-11,Wednesday,11,Winter Sale,36,Male,Low,Tier 2,Mobile,Social Media,Occasional,2,87.0,4.32,5,3,1,False,0,True,True,23.0,True,True,New Launch,Percentage Off,20.0,3,0,3.3,Credit Card,Sports & Fitness,Budget,0,False,0.0,False,0,,,True,False,11.6,0.664,,522.96,522.96,0.0,Mid Value,87.0,18.1
SESS1058261,CUST118257,2024-01-07,Sunday,14,Winter Sale,31,Female,Upper-Middle,Tier 1,Mobile,Social Media,Regular,4,12.0,4.73,8,4,6,True,2,False,False,0.0,False,False,None,None,0.0,2,0,3.7,Net Banking,Footwear,Premium,0,False,0.0,False,0,,,True,True,33.4,0.0,0.0,5285.29,1761.76,0.333,Mid Value,12.0,11.8
SESS1058262,CUST114297,2025-09-12,Friday,18,Festive Lead-in,18,Female,Upper-Middle,Tier 1,Desktop,Organic Search,Loyal,8,9.0,11.31,7,5,3,True,1,False,False,0.0,False,True,Clearance,Percentage Off,136.0,5,0,5.0,Cash on Delivery,Grocery,Budget,1,True,314.14,False,0,4.0,23.47,True,True,33.5,0.0,1.0,8746.31,1249.47,0.143,High Value,9.0,15.6
SESS1058263,CUST105252,2024-07-14,Sunday,18,Monsoon,50,Male,Upper-Middle,Tier 2,Mobile,Direct,Occasional,1,139.0,4.01,7,4,4,False,0,False,False,0.0,False,False,None,None,0.0,5,0,4.8,Cash on Delivery,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,False,19.0,0.0,,0.0,0.0,0.0,No Purchase Yet,139.0,20.8
SESS1058264,CUST114140,2024-10-11,Friday,21,Festive Season,40,Male,Upper-Middle,Tier 1,Tablet,Email,Regular,6,25.0,5.58,4,1,0,False,0,False,True,15.0,True,True,Seasonal Sale,Free Gift,101.0,5,0,5.0,UPI,Fashion,Value,0,False,0.0,False,0,,,True,False,7.3,0.607,,6312.81,3156.4,0.0,High Value,25.0,17.6
SESS1058265,CUST106942,2024-07-15,Monday,17,Monsoon,27,Female,Low,Tier 1,Desktop,Affiliate,Occasional,1,311.0,5.28,7,4,2,False,0,False,False,0.0,False,False,None,None,0.0,7,0,4.6,Debit Card,Footwear,Budget,0,False,0.0,False,0,,,True,False,16.8,0.0,,0.0,0.0,0.0,No Purchase Yet,311.0,63.6
SESS1058266,CUST116568,2025-03-10,Monday,15,Spring,35,Female,Lower-Middle,Tier 2,Mobile,Email,Occasional,2,46.0,2.89,3,1,2,False,0,True,True,17.0,False,False,None,None,0.0,5,0,3.8,Wallet,Sports & Fitness,Budget,0,False,0.0,False,0,,,True,False,7.7,0.621,,2034.71,1017.36,0.5,Mid Value,46.0,62.9
SESS1058267,CUST105242,2024-04-11,Thursday,18,Spring,40,Male,High,Tier 2,Mobile,Direct,Regular,4,0.0,1.34,6,2,2,False,0,False,False,0.0,False,False,None,None,0.0,4,0,3.5,UPI,Fashion,Premium,1,True,400.83,False,0,4.1,28.77,True,False,10.7,0.0,,6372.29,3186.14,0.0,High Value,0.0,94.5
SESS1058268,CUST105223,2025-12-28,Sunday,19,Winter Sale,36,Male,High,Tier 1,Desktop,Affiliate,Regular,5,62.0,10.82,5,3,4,False,0,True,True,14.0,False,False,None,None,0.0,2,0,3.0,Net Banking,Home & Kitchen,Value,0,False,0.0,False,0,,,True,False,20.2,0.6,,67066.08,13413.22,0.4,High Value,62.0,34.6
SESS1058269,CUST106562,2025-03-14,Friday,17,Spring,37,Female,High,Tier 2,Mobile,Paid Search,Regular,3,52.0,2.93,1,0,2,False,0,False,True,22.0,False,True,New Launch,Percentage Off,65.0,2,0,4.5,Debit Card,Electronics,Luxury,0,False,0.0,False,0,,,True,False,4.6,0.657,,0.0,0.0,0.0,No Purchase Yet,52.0,13.1
SESS1058270,CUST102532,2024-02-18,Sunday,21,Winter Sale,35,Male,Upper-Middle,Tier 2,Mobile,Affiliate,Occasional,1,125.0,2.58,5,1,1,False,0,False,True,7.0,False,True,Clearance,Flat Amount Off,71.0,4,0,3.6,Wallet,Electronics,Premium,2,True,6853.55,False,0,3.0,14.04,True,False,7.8,0.55,,6853.55,6853.55,0.0,High Value,125.0,3.6
SESS1058271,CUST108617,2024-04-22,Monday,20,Spring,18,Male,Lower-Middle,Tier 3,Mobile,Paid Search,Regular,4,155.0,4.33,2,2,0,False,0,False,False,0.0,False,False,None,None,0.0,3,0,4.0,Debit Card,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,6.0,0.0,,0.0,0.0,0.0,No Purchase Yet,155.0,10.1
SESS1058272,CUST111321,2025-02-19,Wednesday,8,Winter Sale,20,Male,Low,Tier 1,Mobile,Social Media,Occasional,2,250.0,3.46,4,2,3,False,0,False,True,11.0,True,True,New Launch,Free Gift,93.0,7,0,3.5,Cash on Delivery,Sports & Fitness,Budget,0,False,0.0,False,0,,,True,False,11.8,0.579,,999.42,999.42,0.0,Mid Value,250.0,56.6
SESS1058273,CUST118567,2024-03-04,Monday,22,Spring,19,Male,Lower-Middle,Tier 1,Mobile,Social Media,Occasional,2,173.0,5.05,1,0,0,True,1,False,False,0.0,False,False,None,None,0.0,3,0,4.2,Cash on Delivery,Footwear,Value,0,False,0.0,False,0,,,True,False,12.9,0.0,0.0,989.83,989.83,0.0,Mid Value,173.0,43.5
SESS1058274,CUST112835,2024-04-12,Friday,14,Spring,32,Male,Upper-Middle,Tier 3,Desktop,Social Media,Regular,5,85.0,3.55,5,3,0,False,0,False,False,0.0,True,False,None,None,0.0,2,0,3.9,Net Banking,Electronics,Luxury,0,False,0.0,False,0,,,True,False,9.6,0.0,,1508.58,1508.58,0.0,Mid Value,85.0,30.3
SESS1058275,CUST123567,2024-08-08,Thursday,14,Monsoon,52,Male,Upper-Middle,Tier 2,Mobile,Direct,Occasional,2,22.0,10.68,8,5,5,False,0,False,False,0.0,False,True,Loyalty Reward,Buy One Get One,160.0,4,0,3.2,UPI,Footwear,Value,0,False,0.0,False,0,,,True,False,27.0,0.0,,26452.5,8817.5,0.333,High Value,22.0,6.2
SESS1058276,CUST118828,2025-07-30,Wednesday,18,Monsoon,35,Male,Upper-Middle,Tier 3,Mobile,Organic Search,Regular,3,117.0,4.16,1,1,3,True,1,False,False,0.0,False,True,Flash Sale,Flat Amount Off,93.0,1,2,4.8,Wallet,Footwear,Value,0,False,0.0,False,0,,,True,False,18.2,0.0,0.0,3115.89,3115.89,0.0,Mid Value,117.0,54.4
SESS1058277,CUST108132,2025-05-30,Friday,13,Summer,20,Female,Upper-Middle,Tier 3,Mobile,Organic Search,Occasional,1,120.0,14.11,5,3,0,False,0,False,True,11.0,False,True,Seasonal Sale,Percentage Off,41.0,3,0,4.4,Cash on Delivery,Grocery,Budget,0,False,0.0,False,0,,,True,False,16.4,0.579,,23282.8,11641.4,0.0,High Value,120.0,145.6
SESS1058278,CUST117092,2024-01-11,Thursday,22,Winter Sale,50,Male,Upper-Middle,Tier 1,Mobile,Organic Search,New,0,,5.17,8,1,2,False,0,True,False,0.0,True,False,None,None,0.0,5,0,4.5,UPI,Home & Kitchen,Value,0,False,0.0,False,0,,,False,False,13.7,0.0,,8383.35,8383.35,0.0,High Value,,13.1
SESS1058279,CUST101486,2024-10-07,Monday,19,Festive Season,41,Female,Upper-Middle,Tier 2,Mobile,Organic Search,Occasional,1,96.0,5.97,5,0,3,False,0,False,False,0.0,False,True,Seasonal Sale,Flat Amount Off,20.0,4,0,3.9,Cash on Delivery,Footwear,Budget,0,False,0.0,False,0,,,True,False,11.7,0.0,,0.0,0.0,0.0,No Purchase Yet,96.0,27.4
SESS1058280,CUST106414,2024-07-09,Tuesday,15,Monsoon,18,Female,Low,Tier 1,Mobile,Email,Occasional,2,44.0,3.47,3,1,4,False,0,False,False,0.0,False,False,None,None,0.0,6,3,4.1,Wallet,Electronics,Luxury,0,False,0.0,False,0,,,True,False,11.1,0.0,,0.0,0.0,0.0,No Purchase Yet,44.0,21.9
SESS1058281,CUST115096,2024-03-05,Tuesday,16,Spring,32,Male,Low,Tier 3,Mobile,Organic Search,Regular,3,65.0,1.78,3,0,0,False,0,False,True,13.0,True,False,None,None,0.0,2,0,3.9,Net Banking,Fashion,Budget,0,False,0.0,False,0,,,True,False,2.7,0.593,,0.0,0.0,0.0,No Purchase Yet,65.0,30.6
SESS1058282,CUST118247,2024-10-03,Thursday,19,Festive Season,39,Female,Lower-Middle,Tier 2,Mobile,Direct,Regular,3,30.0,3.13,6,3,1,False,0,False,True,6.0,False,False,None,None,0.0,5,0,3.3,Debit Card,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,11.7,0.543,,0.0,0.0,0.0,No Purchase Yet,30.0,5.7
SESS1058283,CUST105593,2024-07-18,Thursday,21,Monsoon,36,Male,Low,Tier 1,Mobile,Social Media,Regular,5,2.0,4.13,5,4,3,True,2,False,True,14.0,True,True,Clearance,Free Gift,104.0,5,5,3.8,UPI,Footwear,Budget,1,True,644.6,False,0,3.1,26.17,True,False,25.8,0.6,1.0,644.6,644.6,0.0,Mid Value,2.0,19.0
SESS1058284,CUST111555,2025-02-21,Friday,20,Winter Sale,19,Female,High,Tier 1,Mobile,Email,Regular,6,13.0,6.85,2,0,3,False,0,True,True,17.0,True,True,Clearance,Cashback,21.0,4,0,3.5,Cash on Delivery,Footwear,Premium,2,True,2229.22,False,0,4.1,12.89,True,False,9.5,0.621,,9204.43,1534.07,0.167,High Value,13.0,27.3
SESS1058285,CUST100457,2024-08-27,Tuesday,19,Monsoon,24,Female,High,Tier 3,Mobile,Direct,Occasional,2,3.0,8.21,2,0,0,False,0,True,False,0.0,False,False,None,None,0.0,5,3,3.1,Cash on Delivery,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,5.9,0.0,,0.0,0.0,0.0,No Purchase Yet,3.0,4.6
SESS1058286,CUST105383,2024-07-06,Saturday,21,Monsoon,36,Other,Upper-Middle,Tier 3,Mobile,Direct,Regular,3,151.0,11.07,6,4,2,False,0,False,True,7.0,False,True,Seasonal Sale,Cashback,464.0,5,0,4.9,UPI,Books & Stationery,Budget,1,True,555.32,False,0,4.4,14.46,True,False,19.6,0.55,,28825.43,14412.72,0.0,High Value,151.0,0.2
SESS1058287,CUST116986,2024-04-05,Friday,18,Spring,20,Male,Low,Tier 1,Mobile,Direct,Regular,3,27.0,3.2,6,2,0,False,0,False,True,13.0,True,False,None,None,0.0,4,0,4.1,Debit Card,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,8.9,0.593,,0.0,0.0,0.0,No Purchase Yet,27.0,19.5
SESS1058288,CUST104148,2025-12-24,Wednesday,11,Winter Sale,31,Male,Low,Tier 2,Mobile,Organic Search,Regular,4,88.0,4.62,1,0,2,False,0,False,True,11.0,False,True,Flash Sale,Percentage Off,512.0,6,0,4.3,Credit Card,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,False,5.7,0.579,,419.67,419.67,0.0,Low Value,88.0,87.0
SESS1058289,CUST109936,2024-01-17,Wednesday,16,Winter Sale,32,Female,Low,Tier 3,Mobile,Social Media,Regular,4,12.0,1.35,2,1,3,True,1,True,False,0.0,False,False,None,None,0.0,6,2,5.0,Cash on Delivery,Electronics,Value,0,False,0.0,False,0,,,True,False,17.3,0.0,0.0,1236.75,412.25,0.0,Mid Value,12.0,3.0
SESS1058290,CUST116434,2025-03-09,Sunday,14,Spring,25,Male,Upper-Middle,Tier 1,Mobile,Paid Search,Occasional,1,95.0,2.35,5,4,0,False,0,False,False,0.0,False,True,New Launch,Cashback,115.0,4,0,3.1,UPI,Electronics,Luxury,0,False,0.0,False,0,,,True,False,10.1,0.0,,0.0,0.0,0.0,No Purchase Yet,95.0,52.1
SESS1058291,CUST114585,2025-08-18,Monday,11,Monsoon,24,Female,Lower-Middle,Tier 1,Desktop,Organic Search,Occasional,1,174.0,1.7,3,2,4,False,0,False,False,0.0,False,True,Loyalty Reward,Free Gift,367.0,6,0,4.0,UPI,Footwear,Budget,2,True,1660.24,False,0,3.9,18.85,True,False,11.2,0.0,,1660.24,1660.24,0.0,Mid Value,174.0,4.8
SESS1058292,CUST108585,2024-02-06,Tuesday,22,Winter Sale,45,Male,High,Tier 2,Mobile,Affiliate,New,0,,4.03,2,2,3,False,0,False,False,0.0,False,False,None,None,0.0,8,0,3.4,Cash on Delivery,Sports & Fitness,Value,0,False,0.0,False,0,,,False,False,10.3,0.0,,166518.5,166518.5,0.0,High Value,,84.9
SESS1058293,CUST113223,2024-05-12,Sunday,19,Summer,29,Female,Lower-Middle,Tier 2,Mobile,Social Media,Occasional,2,88.0,2.28,3,0,5,False,0,False,True,5.0,True,False,None,None,0.0,2,0,2.7,UPI,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,False,10.5,0.536,,0.0,0.0,0.0,No Purchase Yet,88.0,11.6
SESS1058294,CUST100720,2024-01-29,Monday,21,Winter Sale,32,Male,Low,Tier 3,Mobile,Organic Search,New,0,,1.84,4,2,2,False,0,False,False,0.0,False,False,None,None,0.0,4,5,5.0,Cash on Delivery,Home & Kitchen,Budget,0,False,0.0,False,0,,,False,False,9.2,0.0,,0.0,0.0,0.0,No Purchase Yet,,16.0
SESS1058295,CUST107691,2024-04-22,Monday,14,Spring,28,Female,Lower-Middle,Tier 1,Desktop,Organic Search,Occasional,2,10.0,6.26,4,1,1,False,0,False,False,0.0,False,False,None,None,0.0,6,3,3.5,UPI,Mobiles,Luxury,1,True,7814.15,False,0,2.7,18.02,True,False,9.3,0.0,,7814.15,7814.15,0.0,High Value,10.0,24.0
SESS1058296,CUST116458,2025-10-18,Saturday,11,Festive Season,21,Male,High,Tier 1,Mobile,Organic Search,Regular,6,22.0,2.32,2,0,2,False,0,False,True,43.0,True,False,None,None,0.0,2,4,3.6,Debit Card,Sports & Fitness,Value,0,False,0.0,False,0,,,True,False,5.1,0.807,,0.0,0.0,0.0,No Purchase Yet,22.0,29.1
